1 3:0.943310 4:0.199590 5:0.961320 6:0.408030 7:0.805140 9:0.566870 12:0.832300 13:0.149390 15:0.051670 16:0.936820 17:-0.247420 22:0.625630 25:-0.688510 26:0.309120 27:-0.770970 28:0.156190 29:-0.754060 31:-0.751990 33:-0.669320 34:-0.343670 
1 3:0.939720 4:0.280820 5:0.804860 6:0.528210 7:0.581670 9:0.349610 12:0.904030 13:-0.200150 15:-0.397300 16:0.821630 17:-0.588350 22:0.188880 25:-0.752730 26:-0.268830 27:-0.632370 28:-0.464380 29:-0.464220 31:-0.263890 33:-0.089370 34:-0.712730 
1 3:0.898350 4:0.351570 5:0.673330 6:0.622330 7:0.438980 9:-0.036430 12:0.753340 13:-0.251370 15:-0.573770 16:0.284150 17:-0.667500 22:-0.060110 25:-0.128970 26:-0.536200 27:0.071580 28:-0.519250 29:0.243210 31:0.365860 33:0.428050 34:0.132970 
1 3:0.290730 4:0.100250 5:0.233080 6:0.172930 7:0.037590 9:0.120300 12:0.213030 13:-0.047250 15:-0.063330 16:0.079070 17:-0.063280 22:-0.002800 25:-0.017550 26:-0.015050 27:-0.008860 28:-0.014750 29:-0.002800 31:0.000960 33:0.002900 34:-0.006470 
1 3:0.584590 4:-0.355260 5:1.000000 6:0.353380 7:0.753760 9:0.825190 12:-0.276320 13:0.659770 15:0.697370 16:0.146620 17:0.723680 22:0.204890 25:0.648500 26:-0.046990 27:0.568360 28:-0.105710 29:0.528200 31:0.156020 33:0.447670 34:-0.103090 
1 3:0.836090 4:0.132150 5:0.721710 6:0.060590 7:0.658290 9:0.238880 12:0.203300 13:0.494180 15:0.447470 16:0.135070 17:0.293520 22:0.146160 25:0.264360 26:0.145300 27:0.236410 28:0.143140 29:0.264290 31:0.187670 33:0.166550 34:0.131980 
1 3:0.940800 4:0.119330 5:0.857380 6:0.010380 7:0.851240 9:0.769660 12:0.109160 13:0.832890 15:0.826800 16:0.035060 17:0.748380 22:0.049010 25:0.773360 26:0.022200 27:0.790580 28:0.062350 29:0.859390 31:0.778630 33:0.772690 34:0.075080 
1 3:0.871110 4:0.043260 5:0.799460 6:0.182970 7:0.990090 9:0.894550 12:-0.020280 13:0.904460 15:0.894100 16:0.199640 17:0.886440 22:-0.340240 25:0.866610 26:-0.091930 27:0.859670 28:-0.029080 29:0.787740 31:0.759350 33:0.882380 34:0.091930 
1 3:0.749160 4:0.025490 5:0.989940 6:0.097920 7:0.758550 9:0.743130 12:0.024820 13:0.979210 15:0.961100 16:0.101950 17:0.914820 22:-0.080480 25:0.717640 26:-0.012070 27:0.822710 28:0.025520 29:0.724350 31:0.904090 33:0.728370 34:0.027500 
1 3:0.473370 4:0.195270 5:0.062130 6:-0.183430 7:0.623160 9:0.455620 12:0.017750 13:0.446750 15:0.715980 16:-0.038460 17:0.556210 22:0.028420 25:0.479290 26:-0.023670 27:0.465140 28:0.032590 29:0.535500 31:0.319530 33:0.346150 34:-0.002960 
1 3:0.598870 4:0.146890 5:0.698680 6:-0.139360 7:0.851220 9:0.809790 12:0.028250 13:0.674200 15:0.807910 16:-0.137480 17:0.514120 22:-0.003770 25:0.561210 26:-0.331450 27:0.614440 28:-0.168370 29:0.527310 31:0.538610 33:0.674200 34:-0.220340 
1 3:0.847130 4:-0.033970 5:0.864120 6:-0.084930 7:0.819530 9:0.736730 12:-0.135880 13:0.749470 15:0.774950 16:-0.186840 17:0.781320 22:-0.157110 25:0.849260 26:-0.261150 27:0.741150 28:-0.233120 29:0.662420 31:0.726110 33:0.658170 34:-0.248410 
1 3:0.877720 4:-0.081520 5:0.834240 6:0.073370 7:0.847830 9:0.771740 12:-0.057070 13:0.823370 15:0.679350 16:-0.005430 17:0.880430 22:-0.059780 25:0.850540 26:-0.187500 27:0.837050 28:-0.102110 29:0.858700 31:0.785330 33:0.790760 34:-0.005430 
1 3:0.747040 4:-0.132410 5:0.537550 6:0.169960 7:0.727270 9:0.695650 12:-0.235180 13:0.879450 15:0.737150 16:0.041500 17:0.630430 22:-0.252960 25:0.671940 26:-0.104740 27:0.618470 28:-0.120410 29:0.600790 31:0.375490 33:0.610670 34:-0.013830 
1 3:0.467850 4:0.113080 5:0.589800 6:0.006650 7:0.554320 9:0.478940 12:0.013300 13:0.638580 15:0.678490 16:-0.033260 17:0.545450 22:-0.195120 25:0.414630 26:-0.201770 27:0.539300 28:-0.114550 29:0.598670 31:0.536590 33:0.563190 34:-0.044350 
1 3:0.881160 4:0.274750 5:0.721250 6:0.428810 7:0.615590 9:0.388250 12:0.961280 13:-0.200970 15:-0.357370 16:0.775000 17:-0.651140 22:0.190950 25:-0.783340 26:-0.263560 27:-0.675570 28:-0.455110 29:-0.547320 31:-0.305120 33:-0.193120 34:-0.755970 
1 3:0.931470 4:0.292820 5:0.799170 6:0.557560 7:0.599520 9:0.262030 12:0.967480 13:-0.232370 15:-0.559260 16:0.810180 17:-0.733290 22:0.060400 25:-0.831920 26:-0.469060 27:-0.651650 28:-0.695560 29:-0.412230 31:-0.135900 33:0.100070 34:-0.948230 
1 3:0.882410 4:0.306340 5:0.732320 6:0.578160 7:0.341090 9:0.057170 12:0.921180 13:-0.624030 15:-0.697670 16:0.325580 17:-0.814220 22:-0.410850 25:-0.572420 26:-0.676050 27:-0.316100 28:-0.818760 29:-0.029790 31:0.253920 33:0.001940 34:-0.816860 
1 3:0.834790 4:0.289930 5:0.692560 6:0.477020 7:0.492340 9:0.219910 12:0.850110 13:-0.355580 15:-0.527350 16:0.584250 17:-0.703500 22:-0.153170 25:-0.371990 26:-0.529540 27:-0.169500 28:-0.608630 29:0.084250 31:0.251640 33:0.405910 34:-0.353390 
1 3:0.928700 4:0.331640 5:0.761680 6:0.623490 7:0.493050 9:0.215920 12:0.961670 13:-0.472020 15:-0.707470 16:0.654900 17:-0.874740 22:-0.261730 25:-0.507570 26:-0.747350 27:-0.223230 28:-0.861220 29:0.078100 31:0.360210 33:0.594070 34:-0.602700 
1 3:0.833670 4:0.314560 5:0.655410 6:0.576710 7:0.349620 9:0.172930 12:0.798860 13:-0.417290 15:-0.684210 16:0.477440 17:-0.747250 22:-0.281950 25:-0.265770 26:-0.660140 27:-0.015300 28:-0.697060 29:0.227080 31:0.431000 33:0.646620 34:-0.300750 
1 3:0.984550 4:-0.027360 5:0.980580 6:-0.041040 7:1.000000 9:0.987200 12:-0.026040 13:0.985000 15:0.993820 16:-0.071490 17:0.973960 22:-0.052520 25:0.973520 26:-0.083410 27:0.966530 28:-0.129120 29:0.934690 31:0.971320 33:0.967780 34:-0.188000 
1 3:0.940520 4:-0.015310 5:0.941700 6:0.010010 7:0.949940 9:0.958780 12:-0.037100 13:0.971730 15:0.970550 16:-0.038870 17:0.954650 22:-0.021790 25:0.920490 26:-0.044760 27:0.926950 28:-0.058270 29:0.903420 31:0.919910 33:0.920490 34:-0.074200 
1 3:0.970320 4:-0.143840 5:0.913240 6:-0.002280 7:0.965750 9:0.986300 12:0.002280 13:0.936070 15:0.913240 16:-0.002280 17:0.867580 22:0.102740 25:0.924660 26:0.068490 27:0.940430 28:-0.092520 29:0.970320 31:0.853880 33:0.965750 34:-0.219180 
1 3:0.525420 4:-0.033900 5:0.949150 6:0.084750 7:0.525420 9:0.305080 12:-0.135590 13:0.644070 15:0.830510 16:-0.355930 17:0.542370 22:0.305080 25:0.406780 26:0.152540 27:0.672870 28:-0.002660 29:0.661020 31:0.830510 33:0.762710 34:-0.101690 
1 3:0.333330 4:-0.250000 5:0.444440 6:0.222220 7:0.388890 9:0.416670 12:-0.111110 13:0.549110 15:0.583330 16:0.333330 17:0.555560 22:-0.055560 25:0.388890 26:0.083330 27:0.415430 28:-0.142560 29:0.194440 31:0.369240 33:0.083330 34:-0.500000 
1 3:0.512070 4:1.000000 5:1.000000 6:0.538100 7:0.711780 9:0.456220 12:1.000000 13:0.212490 15:-0.174160 16:1.000000 17:-0.330810 22:0.716990 25:-1.000000 26:0.351750 27:-1.000000 28:0.095690 29:-1.000000 31:-1.000000 33:-0.919030 34:-0.655570 
1 3:0.755640 4:0.496380 5:0.835500 6:0.543010 7:0.549160 9:0.352250 12:0.947490 13:-0.098180 15:-0.376040 16:0.822230 17:-0.527420 22:0.249560 25:-0.989880 26:-0.290990 27:-0.703520 28:-0.327920 29:-0.633120 31:-0.341310 33:-0.196090 34:-0.629560 
1 3:0.837890 4:0.429040 5:0.721130 6:0.583850 7:0.456250 9:0.164700 12:0.869470 13:-0.461770 15:-0.594350 16:0.520700 17:-0.784700 22:-0.313510 25:-0.372980 26:-0.677960 27:-0.050540 28:-0.626910 29:0.146900 31:0.370930 33:0.483190 34:-0.243130 
1 3:0.936580 4:0.351070 5:0.752540 6:0.656400 7:0.455710 9:0.153230 12:0.963010 13:-0.565350 15:-0.787510 16:0.580450 17:-0.931040 22:-0.409490 25:-0.367990 26:-0.849510 27:-0.045780 28:-0.912210 29:0.273300 31:0.548270 33:0.748280 34:-0.441730 
1 3:0.924360 4:0.369240 5:0.719760 6:0.684200 7:0.293030 9:-0.111080 12:0.924530 13:-0.666160 15:-0.921450 16:0.423140 17:-0.943150 22:-0.662780 25:-0.134860 26:-0.880820 27:0.197650 28:-0.851370 29:0.489040 31:0.698860 33:0.760660 34:-0.131940 
1 3:1.000000 4:0.161950 5:1.000000 6:-0.055580 7:1.000000 9:1.000000 12:-0.015110 13:1.000000 15:1.000000 16:-0.063740 17:1.000000 22:-0.101080 25:1.000000 26:-0.229780 27:1.000000 28:-0.068230 29:1.000000 31:1.000000 33:1.000000 34:-0.074390 
1 3:0.955590 4:-0.001550 5:0.864210 6:-0.132440 7:0.949820 9:0.828090 12:0.103680 13:1.000000 15:0.992640 16:-0.025420 17:0.958530 22:-0.163210 25:0.857410 26:-0.016640 27:0.841320 28:-0.017690 29:0.824270 31:0.806340 33:0.787610 34:-0.020390 
1 3:0.793780 4:0.294920 5:0.640640 6:0.523120 7:0.413190 9:0.141770 12:0.787720 13:-0.429110 15:-0.571650 16:0.414710 17:-0.754360 22:-0.235030 25:-0.174370 26:-0.525400 27:0.015230 28:-0.487070 29:0.190300 31:0.310080 33:0.345720 34:-0.080360 
1 3:0.880850 4:0.352320 5:0.683890 6:0.651280 7:0.348160 9:0.058320 12:0.864900 13:-0.626350 15:-0.771060 16:0.393090 17:-0.858030 22:-0.500220 25:-0.111470 26:-0.755330 27:0.170410 28:-0.715040 29:0.406750 31:0.566260 33:0.627650 34:-0.133050 
1 3:0.895890 4:0.392860 5:0.661290 6:0.718040 7:0.295210 9:-0.047870 12:0.846050 13:-0.776600 15:-0.928190 16:0.251330 17:-0.922820 22:-0.761970 25:0.215810 26:-0.857030 27:0.532290 28:-0.685930 29:0.748460 31:0.831420 33:0.768620 34:0.279260 
1 3:1.000000 4:-0.240510 5:1.000000 6:-0.202530 7:0.873420 9:0.886080 12:0.113920 13:0.924050 15:0.848100 16:-0.037970 17:0.632910 22:0.063290 25:0.620250 26:-0.379750 27:0.846370 28:-0.055400 29:1.000000 31:0.531650 33:0.835440 34:-0.025320 
1 3:0.747900 4:0.008400 5:0.833120 6:0.016590 7:0.826380 9:0.865550 12:0.058820 13:0.790930 15:0.774410 16:0.054070 17:0.647060 22:0.071220 25:0.663870 26:0.084030 27:0.637280 28:0.082960 29:0.613450 31:0.581870 33:0.553300 34:0.088910 
1 3:0.850130 4:0.018090 5:0.922110 6:0.014560 7:0.920460 9:0.927650 12:0.113700 13:0.911610 15:0.907380 16:0.050180 17:0.873390 22:0.070470 25:0.837210 26:0.108530 27:0.869230 28:0.089500 29:0.875970 31:0.851980 33:0.842580 34:0.106980 
1 3:1.000000 4:-0.011790 5:1.000000 6:-0.003430 7:1.000000 9:1.000000 12:-0.028090 13:1.000000 15:0.998280 16:-0.030870 17:0.995280 22:-0.038810 25:1.000000 26:-0.049310 27:0.998420 28:-0.055270 29:0.994000 31:0.990570 33:0.989710 34:-0.066680 
1 3:0.895050 4:-0.031680 5:0.875250 6:0.055450 7:0.895050 9:0.928710 12:-0.009900 13:0.940590 15:0.918810 16:0.033660 17:0.936630 22:0.007920 25:0.893070 26:0.023760 27:0.890020 28:0.016110 29:0.881190 31:0.873270 33:0.867330 34:0.023760 
1 3:0.900710 4:0.017730 5:1.000000 6:-0.017730 7:0.900710 9:0.847520 12:0.035460 13:0.978720 15:0.975180 16:0.035460 17:1.000000 22:0.078010 25:0.900710 26:0.046100 27:0.943050 28:0.032470 29:0.946810 31:1.000000 33:0.936170 34:0.021280 
1 3:0.393940 4:-0.242420 5:0.626550 6:0.012700 7:0.454550 9:0.636360 12:-0.212120 13:0.575760 15:0.393940 16:0.000000 17:0.561560 22:0.181820 25:0.485260 26:0.059290 27:0.463620 28:0.061420 29:0.333330 31:0.418560 33:0.393940 34:0.242420 
1 3:0.866890 4:0.359500 5:0.720140 6:0.666670 7:0.372010 9:0.086460 12:0.861210 13:-0.517630 15:-0.687140 16:0.415240 17:-0.770190 22:-0.422070 25:-0.028440 26:-0.599540 27:0.153600 28:-0.531270 29:0.323090 31:0.461890 33:0.409560 34:0.018200 
1 3:0.895630 4:0.379170 5:0.673110 6:0.694380 7:0.359160 9:-0.041930 12:0.844140 13:-0.672740 15:-0.826800 16:0.303560 17:-0.861500 22:-0.624430 25:0.069110 26:-0.738560 27:0.335310 28:-0.622960 29:0.524140 31:0.612170 33:0.600730 34:0.086600 
1 3:0.905470 4:0.411130 5:0.653540 6:0.747610 7:0.299210 9:-0.133420 12:0.832630 13:-0.796570 15:-0.966310 16:0.151920 17:-0.930010 22:-0.852050 25:0.363180 26:-0.853680 27:0.675380 28:-0.619590 29:0.859770 31:0.886540 33:0.754950 34:0.463010 
1 3:1.000000 4:1.000000 5:0.367000 6:0.061580 7:0.129930 9:-0.275860 12:0.376850 13:-0.871920 15:-0.928570 16:-0.088670 17:-0.389160 22:-0.935960 25:0.737920 26:-0.459500 27:0.854710 28:-0.068310 29:1.000000 31:0.386700 33:0.177580 34:0.797900 
1 3:1.000000 4:0.515150 5:0.454550 6:0.333330 7:0.060610 9:-0.321040 12:0.484850 13:-0.575760 15:-0.575760 16:-0.121210 17:-0.333330 22:-0.575760 25:1.000000 26:-0.393940 27:0.729610 28:0.123310 29:0.969700 31:0.242420 33:0.090910 34:0.333330 
1 3:0.881100 4:0.000000 5:0.948170 6:-0.027440 7:0.935980 9:0.902440 12:0.018290 13:0.939020 15:0.957320 16:0.003050 17:1.000000 22:0.024390 25:0.996950 26:0.048780 27:0.896660 28:0.022260 29:0.908540 31:1.000000 33:0.975610 34:-0.012200 
1 3:0.826240 4:0.081560 5:0.790780 6:-0.081560 7:0.904260 9:0.929080 12:0.088650 13:0.946810 15:0.943260 16:0.000000 17:0.932620 22:0.007090 25:0.911350 26:0.159570 27:0.895270 28:0.081650 29:0.776600 31:0.925530 33:0.925530 34:0.000000 
1 3:0.744680 4:0.106380 5:0.887060 6:0.009820 7:0.885420 9:0.872340 12:0.106380 13:0.876570 15:0.872350 16:0.033820 17:0.957450 22:0.047430 25:0.872340 26:0.113480 27:0.834290 28:0.060140 29:0.744680 31:0.817100 33:0.807740 34:0.071730 
1 3:0.875780 4:0.037270 5:0.899510 6:0.003430 7:0.892100 9:0.863350 12:0.074530 13:0.870210 15:0.863030 16:0.011510 17:0.838510 22:0.016030 25:0.795030 26:-0.043480 27:0.821110 28:0.020330 29:0.819880 31:0.807570 33:0.800880 34:0.024410 
1 3:0.975130 4:0.007100 5:0.985790 6:0.019540 7:1.000000 9:0.992900 12:0.023090 13:0.971580 15:1.000000 16:0.037300 17:0.978690 22:0.047960 25:0.984010 26:0.035520 27:0.975400 28:0.064770 29:0.948490 31:0.991120 33:0.989340 34:0.099470 
1 3:1.000000 4:0.011050 5:1.000000 6:0.011050 7:1.000000 9:0.994480 12:-0.002210 13:0.983430 15:1.000000 16:0.008840 17:0.975690 22:0.006630 25:0.971270 26:-0.006630 27:0.980330 28:0.016000 29:0.979010 31:0.985640 33:0.986740 34:0.027620 
1 3:1.000000 4:-0.013420 5:1.000000 6:0.015660 7:1.000000 9:1.000000 12:0.044740 13:0.959730 15:1.000000 16:0.064880 17:0.988810 22:0.093960 25:1.000000 26:0.100670 27:0.999890 28:0.087630 29:0.991050 31:1.000000 33:1.000000 34:0.100670 
1 3:0.884200 4:0.367240 5:0.671230 6:0.673820 7:0.396130 9:0.024240 12:0.837130 13:-0.603160 15:-0.786580 16:0.387780 17:-0.832850 22:-0.539240 25:0.008060 26:-0.697740 27:0.260280 28:-0.606780 29:0.445690 31:0.542090 33:0.562860 34:0.028230 
1 3:0.901470 4:0.417860 5:0.641310 6:0.757250 7:0.304400 9:-0.204490 12:0.811910 13:-0.818570 15:-0.969860 16:0.103450 17:-0.914560 22:-0.889990 25:0.444830 26:-0.821540 27:0.741050 28:-0.552310 29:0.894150 31:0.878930 33:0.705550 34:0.548520 
1 3:0.327890 4:0.110420 5:0.159700 6:0.293080 7:0.140200 9:-0.251310 12:0.266640 13:-0.637140 15:-0.976500 16:-0.003370 17:-0.232270 22:-0.899910 25:0.283070 26:-0.185600 27:0.395990 28:-0.114980 29:0.310050 31:0.214430 33:0.133760 34:0.264220 
1 3:0.658450 4:0.436170 5:0.446810 6:0.748040 7:0.053190 9:-0.320270 12:0.524080 13:-0.842110 15:-0.828110 16:-0.287230 17:-0.470320 22:-0.763160 25:0.743000 26:-0.186450 27:0.747580 28:0.237130 29:0.451850 31:0.205490 33:-0.185330 34:0.743560 
1 3:0.194660 4:0.057250 5:0.041980 6:0.251910 7:-0.105570 9:-0.183210 12:0.061070 13:-0.454200 15:-0.164120 16:-0.305340 17:-0.103050 22:-0.119530 25:0.216450 26:0.246920 27:0.039130 28:0.310920 29:-0.038170 31:-0.167940 33:-0.301530 34:-0.335880 
1 3:0.980020 4:0.000750 5:1.000000 6:0.000000 7:0.989820 9:0.947210 12:0.021300 13:0.978880 15:0.991700 16:0.023380 17:0.939290 22:0.055240 25:0.941550 26:0.081070 27:0.967090 28:0.072550 29:0.957010 31:0.981900 33:0.972470 34:0.086160 
1 3:0.822540 4:-0.075720 5:0.804620 6:0.002310 7:0.875140 9:0.868210 12:-0.117340 13:0.846240 15:0.831210 16:-0.073990 17:0.747980 22:-0.023700 25:0.744510 26:-0.023700 27:0.767170 28:-0.027310 29:0.740460 31:0.700580 33:0.784390 34:0.012140 
1 3:0.353460 4:-0.137680 5:0.693870 6:-0.024230 7:0.681950 9:0.557170 12:-0.104670 13:0.620990 15:0.593610 16:-0.072890 17:0.422710 22:-0.087710 25:0.450080 26:-0.005640 27:0.391460 28:-0.090380 29:0.355880 31:0.322320 33:0.289430 34:-0.083000 
1 3:0.760460 4:0.010920 5:0.863350 6:0.002580 7:0.858210 9:0.799880 12:0.120680 13:0.830960 15:0.818150 16:0.008540 17:0.827770 22:0.011480 25:0.771380 26:-0.003030 27:0.708860 28:0.013750 29:0.661610 31:0.662980 33:0.638870 34:0.015250 
1 3:0.666670 4:-0.013660 5:0.974040 6:0.068310 7:0.495900 9:0.756830 12:-0.140710 13:0.401640 15:0.392080 16:0.587430 17:0.767760 22:-0.449450 25:0.606560 26:0.069670 27:0.686560 28:0.170880 29:0.875680 31:0.553280 33:0.139340 34:0.480870 
1 3:0.835080 4:0.082980 5:0.737390 6:-0.147060 7:0.843490 9:0.904410 12:0.131300 13:0.811970 15:0.793070 16:-0.089290 17:1.000000 22:0.011550 25:0.953780 26:-0.042020 27:0.834790 28:0.001230 29:1.000000 31:0.866600 33:0.905460 34:-0.043070 
1 3:0.951130 4:0.004190 5:0.951830 6:-0.027230 7:0.934380 9:0.945900 12:0.032810 13:0.941710 15:0.946250 16:-0.013260 17:0.971730 22:0.084120 25:0.945200 26:0.013610 27:0.935220 28:0.049250 29:0.931590 31:0.940660 33:0.914830 34:0.047120 
1 3:0.947010 4:-0.000340 5:0.932070 6:-0.032270 7:0.951770 9:0.955840 12:0.017660 13:0.925950 15:0.939540 16:-0.014610 17:0.948370 22:0.076770 25:0.939880 26:0.031930 27:0.924890 28:0.025420 29:0.921200 31:0.924590 33:0.926970 34:-0.005770 
1 3:0.906080 4:-0.016570 5:0.981220 6:-0.019890 7:0.956910 9:0.857460 12:-0.033150 13:0.890610 15:0.906080 16:-0.045300 17:0.913810 22:0.012150 25:0.910500 26:-0.020990 27:0.891470 28:-0.077600 29:0.829830 31:0.960220 33:0.874030 34:-0.162430 
1 3:0.847100 4:0.135330 5:0.736380 6:-0.061510 7:0.878730 9:0.889280 12:0.066780 13:0.806680 15:0.792620 16:-0.010540 17:0.857640 22:-0.094900 25:0.864670 26:-0.151140 27:0.811470 28:-0.048220 29:0.782070 31:0.757470 33:0.857640 34:-0.061510 
